date,average_UF_minus_FINE,max_UF_minus_FINE,min_UF_minus_FINE,p25_UF_minus_FINE,p50_UF_minus_FINE,p75_UF_minus_FINE,geometric_mean_daily_mean_nm,geometric_std_daily_mean_nm,geometric_mean_smallest_25pct_daily_mean_nm,geometric_mean_smallest_50pct_daily_mean_nm,geometric_mean_smallest_75pct_daily_mean_nm,geometric_std_smallest_25pct_daily_mean_nm,geometric_std_smallest_50pct_daily_mean_nm,geometric_std_smallest_75pct_daily_mean_nm,label_code,label_class,event_class,is_event
6/11/2023,108.7434567,1115.3125,12.62793,39.53353875,52.9345705,84.90637375,77.77339919,2.087364582,57.02015262,63.77967342,71.63462946,1.885890404,1.945270827,2.012504622,n,nonevent,non_event,0
6/12/2023,52.76371269,195.9895,0.16064453,34.181275,46.5375975,66.3413375,83.35377428,2.496718749,62.3964723,71.60977077,77.51346295,2.263263898,2.320268966,2.40783333,u,undefined,non_event,0
6/13/2023,63.88013431,261.94922,0.08081055,19.984375,53.92212,97.0671995,87.32271534,2.419059027,66.85616673,77.04162502,82.39606953,2.236054044,2.285909721,2.332634257,u,undefined,non_event,0
6/14/2023,162.3611538,1482.5923,0.034179688,14.4795225,30.5655515,149.208805,57.07010425,2.21245486,35.04345828,44.65459719,49.98842122,2.025383564,2.085763888,2.13561574,b,Class II,event,1
6/15/2023,149.4775733,1355.9756,0.8774414,25.71813975,53.390076,138.35437,54.61202089,2.153552084,35.93059736,44.0885,49.4156667,1.992486123,2.060358626,2.103972223,b,Class II,event,1
6/16/2023,84.14357947,1956.3041,0.04248047,6.750366,34.0542,73.23657,59.59231589,1.991094738,47.76976397,52.57060838,55.56428504,1.788166667,1.879265733,1.928364485,u,undefined,non_event,0
6/17/2023,176.2947636,1148.1401,0.6644287,30.16626,64.84375,252.71509,66.33350347,2.041951386,41.78858328,50.21834715,58.52493517,1.868861116,1.931236114,1.981421293,u,undefined,non_event,0
6/18/2023,44.64348329,659.60815,0.7294922,9.096436,16.04004,32.296387,59.82755903,1.982392361,41.52548594,46.45609021,53.47822679,1.85501389,1.900347224,1.944136989,b,Class II,event,1
6/19/2023,62.52899073,757.89844,0.033935547,7.43872075,17.04126,54.8513185,72.54146866,1.882156254,62.63816659,66.26527084,69.57394443,1.691624997,1.762506948,1.819703708,n,nonevent,non_event,0
6/20/2023,34.25080213,80.18799,0.22558594,9.1506345,30.519531,55.2606195,91.17359712,1.985562504,70.2297359,78.43469429,85.35000462,1.907930556,1.938356165,1.962718183,n,nonevent,non_event,0
6/21/2023,51.52429784,318.18896,0.08691406,13.288727,28.850586,72.158142,62.8228195,2.098267353,37.3566667,42.66947928,52.21888896,1.911797287,1.977275854,2.025337954,u,undefined,non_event,0
6/22/2023,38.01372058,169.87256,0.115722656,19.261902,27.3355715,40.54132125,80.57283323,2.093454864,55.62148635,62.98961812,72.30848152,1.950136986,1.987862076,2.026125003,n,nonevent,non_event,0
6/23/2023,77.20216314,2336.3684,0.26489258,7.59930425,19.6884765,29.989868,68.75983273,2.08612456,43.10809853,53.08413477,61.3048388,1.766535207,1.92865493,2.011745288,n,nonevent,non_event,0
6/26/2023,115.8710928,599.59326,0.35595703,18.873749,71.3375875,163.1872525,74.67318057,2.25104514,48.18329175,54.03445138,61.83350466,1.835424653,1.978027775,2.125925924,u,undefined,non_event,0
6/27/2023,66.60493985,626.44824,0.109375,17.109619,34.93335,92.254395,76.8173367,2.463770831,47.25699992,55.62704847,66.60126843,2.214861118,2.295993104,2.359907834,b,Class II,event,1
6/28/2023,32.77429182,160.4292,1.5874023,13.941803,24.040283,42.14508025,70.67235071,1.910399302,52.15231943,59.39807608,65.74751372,1.659263887,1.78507483,1.850573395,u,undefined,non_event,0
6/29/2023,79.91198953,530.21045,7.071289,19.904785,47.889893,90.359985,69.47251021,1.857600693,52.50584722,61.86374289,65.83686565,1.671397257,1.722263887,1.775013888,u,undefined,non_event,0
6/30/2023,113.42848,2201.855,0.5616455,7.8955079,29.848022,89.0268555,61.25806278,1.947954703,52.08831941,56.24333339,58.5977675,1.703876714,1.824875861,1.888413952,n,nonevent,non_event,0
7/1/2023,296.982855,1488.9404,0.18286133,38.418823,189.47485,476.469725,50.18894092,1.870559024,31.42855552,38.68469446,45.03089814,1.671756754,1.703551721,1.759236108,b,Class II,event,1
7/2/2023,473.5119552,1752.4033,0.05493164,53.452393,230.77148,802.6699,69.03649311,2.233888887,44.62890278,54.36017358,60.77736108,1.980569445,2.039749998,2.115939813,b,Class II,event,1
7/3/2023,14.10318565,72.686646,0.18676758,3.125320425,7.51409925,22.3274845,66.71931239,1.981111113,54.86180539,59.47856948,63.21735183,1.807208331,1.865194441,1.921055555,n,nonevent,non_event,0
7/4/2023,59.7580876,120.58472,0.7097168,27.585449,56.872315,85.22052,67.45823957,2.019694445,59.99686098,62.27965977,63.94063432,1.900944443,1.940027781,1.97771101,u,undefined,non_event,0
7/5/2023,96.68218345,1135.0215,0.048461914,13.08227525,43.6752315,103.84871,61.64079514,2.00006597,42.39143051,49.02718037,55.59271289,1.868194441,1.904229167,1.94381106,u,undefined,non_event,0
7/6/2023,29.89721347,227.12305,0.005004883,12.3665165,23.715332,42.767944,64.15264934,2.230406255,49.99527762,55.6144304,59.63482406,2.066837846,2.114777785,2.175787043,n,nonevent,non_event,0
7/7/2023,64.59322248,895.2488,0.8183594,14.8092655,35.518555,73.32675125,55.22252972,2.023191638,39.27958348,46.78350008,51.51268379,1.749958897,1.861597218,1.943520927,b,Class II,event,1
7/8/2023,40.98327748,451.187,0.45703125,10.78350863,24.9507445,50.83441175,78.42650021,2.004843752,57.04888905,64.7637363,70.96106967,1.811986114,1.863597224,1.917225806,n,nonevent,non_event,0
7/9/2023,34.47408884,223.1753,0.000488281,6.4455566,18.92041,50.770386,80.93929189,2.225718756,49.85479164,64.80130553,74.36023636,1.957162166,2.035930565,2.118967601,u,undefined,non_event,0
7/10/2023,61.70969499,414.8567,0.47485352,13.153809,36.3396,97.05542,69.41141343,2.238829866,57.71944449,64.02693081,67.00124553,2.084093335,2.12637242,2.170101858,b,Class II,event,1
7/11/2023,34.54645274,219.65771,0.007080078,15.9838255,31.068848,43.8938595,63.21898279,2.064125,51.75631952,55.5673959,58.66315762,1.886736116,1.954090281,2.001736113,u,undefined,non_event,0
7/12/2023,15.14365079,105.35889,0.5541992,5.706726075,10.8675535,19.6600345,70.74639245,2.020385416,62.40980567,65.13863206,67.86446301,1.813178085,1.906402781,1.964976851,n,nonevent,non_event,0
7/13/2023,26.37410445,619.8491,0.2434082,5.64562985,11.237793,17.2813715,84.05813895,1.686999996,73.68747245,76.14784728,80.24460651,1.555111099,1.607743045,1.650152769,n,nonevent,non_event,0
7/14/2023,59.2456102,1642.7765,0.16479492,10.659302,26.664062,51.96997,65.2671532,1.959658536,40.40183332,51.71318052,58.66779528,1.691527784,1.802611113,1.872000001,b,Class II,event,1
7/15/2023,25.15532119,102.989746,0.000244141,4.9260254,17.599365,42.96472,73.33209712,2.19321528,55.06287479,61.22389574,66.6102915,1.936805555,2.025854166,2.102467593,n,nonevent,non_event,0
7/16/2023,156.6649295,2595.8225,0.041259766,3.2734985,12.209717,34.69488425,76.29265279,2.031656249,69.58291668,72.44240279,74.27759722,1.879249997,1.910897257,1.953425922,n,nonevent,non_event,0
7/17/2023,41.68527105,274.7798,0.033691406,19.447449,35.6024165,61.70178075,72.1082639,1.918593751,63.88893037,66.32296538,69.21393986,1.827890414,1.850937503,1.880634259,n,nonevent,non_event,0
7/18/2023,109.29357,1001.3096,0.19329834,16.6328125,35.55664,120.433715,61.88654155,1.907597223,38.65818071,43.93520835,52.38399979,1.788624999,1.822013888,1.854055555,u,undefined,non_event,0
7/19/2023,140.0464926,1045.1895,0.6694336,18.40393025,57.6833485,209.9101575,64.42084732,1.989131948,48.81713888,52.7753125,56.53673615,1.788592099,1.83520833,1.912797237,u,undefined,non_event,0
7/20/2023,72.65584654,1438.2794,0.114746094,18.28955,48.703613,89.71826,73.87792349,1.924111502,57.18250007,64.23277101,68.70928855,1.636726023,1.732124997,1.80393023,n,nonevent,non_event,0
7/22/2023,28.19486453,471.21704,0.002441406,1.467300425,3.39562985,9.92346225,79.099809,2.186854172,54.55687518,65.88495835,72.93145828,1.967260287,2.046701389,2.11563134,n,nonevent,non_event,0
7/29/2023,43.2582528,136.44434,0.02709961,12.129883,27.91919,62.019287,64.29522553,1.985597223,52.67009735,57.23761127,60.80931012,1.854246571,1.8939375,1.942634264,n,nonevent,non_event,0
7/30/2023,5.026001025,7.516968,0.8959961,4.234466525,5.84552,6.6370545,79.27768389,1.93940625,71.09908326,73.81581942,76.61408322,1.832068499,1.865848281,1.899423965,n,nonevent,non_event,0
8/3/2023,6.100723371,20.141602,0.21313477,2.958923325,3.9196167,6.481140225,70.63471507,1.980861112,62.05286105,65.36498618,67.88868044,1.846430552,1.884388885,1.923912037,n,nonevent,non_event,0
8/4/2023,47.42560691,289.70084,3.3125,5.928833,8.866699,42.695099,65.0507561,1.935292682,47.91824992,56.23546531,60.86559537,1.60741096,1.766575345,1.846674421,u,undefined,non_event,0
8/5/2023,71.57090832,516.55664,0.40161133,7.84845,23.81128,48.706544,55.83805555,1.869739582,38.95162484,44.75974294,49.37642589,1.722458338,1.761138891,1.803870372,e,Class I,event,1
8/6/2023,155.5144952,1293.8728,0.1373291,6.34082035,25.901001,140.4153475,53.38146174,1.914968754,36.21747202,39.27979859,46.20996749,1.681753428,1.73891781,1.812879634,e,Class I,event,1
8/7/2023,143.9633417,559.6211,1.9281006,37.34143,106.08252,228.87329,83.18675011,2.415892356,46.55650022,59.19490981,71.99213429,2.208652761,2.262888884,2.336509254,u,undefined,non_event,0
8/10/2023,30.87538661,245.30005,1.5206299,4.2978517,6.390381,31.784393,74.8817223,2.010256949,66.54848644,69.69201398,72.18591674,1.91119178,1.942137934,1.967490744,u,undefined,non_event,0
8/11/2023,546.76105,1032.014,71.91785,304.134575,536.3513,784.18265,77.98734479,1.837919865,68.04704163,71.5475346,74.78431604,1.702473689,1.763243061,1.799300932,n,nonevent,non_event,0
8/15/2023,96.42669202,325.98706,0.7105713,30.92788675,66.0530395,120.1835938,48.66648264,2.02841667,36.59244418,40.28277767,44.54647215,1.663270271,1.751222222,1.871504634,e,Class I,event,1
8/17/2023,29.09339091,81.46765,4.2802734,12.380615,24.191406,36.055664,79.70891204,1.950492957,66.09307061,70.05897885,73.70639914,1.770458332,1.822169013,1.877150229,n,nonevent,non_event,0
8/18/2023,131.8766065,1516.4562,0.010009766,17.944458,48.57959,142.28125,82.03993042,2.052780486,52.25768028,63.53750002,74.25753498,1.780863011,1.863187499,1.945432555,u,undefined,non_event,0
8/21/2023,222.5597813,749.07666,2.2314453,58.798706,131.63379,383.898685,92.16133679,2.264402775,63.35295836,75.90610393,84.62165264,1.955287659,2.041249992,2.126428565,e,Class I,event,1
8/22/2023,470.4249373,1397.3984,1.2907715,76.819335,172.76562,950.43845,103.797823,2.235173619,76.87552786,88.28133347,96.1899493,1.903191775,1.999312503,2.090240749,u,undefined,non_event,0
8/23/2023,90.87806657,299.23486,2.177002,18.1540525,59.14966,136.042967,93.3493749,2.274052092,73.5709166,79.41497909,86.04908781,2.094837849,2.135659733,2.186699084,u,undefined,non_event,0
8/24/2023,211.5568095,481.04688,21.995117,97.58496,157.71484,394.86133,80.9669584,2.100725696,59.09351386,65.04781953,69.53899993,1.93484931,1.977806895,2.015541667,u,undefined,non_event,0
8/25/2023,295.1001278,1754.2869,5.713379,88.81317375,223.713625,400.490235,89.2514285,2.242564461,62.88523618,73.92597202,80.49061846,1.805680558,2.013000004,2.125740742,u,undefined,non_event,0
8/26/2023,86.79345733,414.40967,0.3729248,20.8302,63.24597,109.056334,62.18010407,2.251166668,38.56241661,46.55124998,52.80217588,1.972055558,2.064267119,2.16553917,e,Class I,event,1
8/27/2023,139.2601728,227.94873,5.9763184,94.9158942,183.85547,205.9021,75.73055191,2.193982641,56.38438866,60.32967345,67.08943035,1.989863018,2.025215279,2.073976852,b,Class II,event,1
8/28/2023,74.71481517,283.6006,0.032714844,15.8666685,41.71753,130.441655,64.53734031,2.462420147,45.52738889,52.80806947,59.103426,2.315616438,2.374178093,2.41872686,u,undefined,non_event,0
8/29/2023,569.9642159,4081.8884,4.4819336,162.922605,303.2085,687.8999,55.66527096,2.275791666,33.94483336,43.03377084,49.77702779,1.973452059,2.0821875,2.188634261,e,Class I,event,1
9/1/2023,362.381844,1409.9058,0.86450195,16.20874,22.180908,362.74927,87.72435189,2.156463411,69.92730575,76.25316673,82.43245583,1.927111104,2.043027774,2.107069767,u,undefined,non_event,0
9/2/2023,5.9581301,9.58252,2.3337402,4.14593515,5.9581301,7.77032505,94.1618229,2.120916668,83.13840273,87.4007083,91.06163883,2.005689197,2.038972226,2.069486114,u,undefined,non_event,0
9/3/2023,12.496582,12.496582,12.496582,12.496582,12.496582,12.496582,108.873684,2.10509028,98.93927802,103.0864376,105.9518889,1.975597223,2.015090278,2.046856484,n,nonevent,non_event,0
9/4/2023,9.19883512,16.32251,0.20996094,4.03637695,9.945068,14.9207765,75.14886791,2.285315964,55.05837493,59.78797915,67.6386341,2.02387499,2.147326376,2.217740731,u,undefined,non_event,0
9/5/2023,100.1916915,620.86035,0.30517578,25.2020265,48.828125,122.062255,54.30472575,2.313253471,35.65240298,43.00486117,47.02572694,2.03530137,2.119236114,2.185851853,b,Class II,event,1
9/6/2023,51.13861081,152.56152,2.2786865,11.43301395,43.4025875,46.880188,148.3497809,2.606225694,86.7016245,110.107951,128.7852358,2.066500003,2.294541668,2.45500463,n,nonevent,non_event,0
9/7/2023,31.20435375,138.07275,0.3927002,5.3637695,17.141357,45.463135,92.87289565,2.641500001,63.31356923,75.87881218,82.80217565,2.292361107,2.406729168,2.525935186,e,Class I,event,1
9/8/2023,134.5704279,2361.9565,0.74438477,29.60962,69.903564,165.29663,83.89847486,2.37896044,54.96771431,67.41284193,76.47058672,2.03575716,2.164877711,2.270932704,b,Class II,event,1
9/9/2023,38.70459234,136.78467,0.20495605,18.25604225,29.5707395,51.71356225,68.83492341,2.416059034,47.12887502,58.26163171,64.11813875,2.136361124,2.216590288,2.305648155,b,Class II,event,1
9/10/2023,32.06354657,142.08594,8.28125,11.8659665,14.294189,18.025757,73.27091662,2.022052084,63.97030534,68.25752767,70.90412027,1.878361106,1.929986206,1.970235025,n,nonevent,non_event,0
9/11/2023,227.4611812,443.97754,13.644531,41.633667,227.772825,410.95227,77.0075973,2.105416669,57.16547219,65.76604162,71.60971304,1.994763889,2.028444445,2.056870374,u,undefined,non_event,0
9/12/2023,5.456421,5.456421,5.456421,5.456421,5.456421,5.456421,77.26598218,2.160482391,50.19866164,60.66834479,69.0833237,1.933277781,2.002027973,2.068267605,u,undefined,non_event,0
9/13/2023,65.66856139,311.21387,1.3848877,11.486084,19.76416,86.6785875,71.49318739,2.179986108,51.59226378,60.3189997,66.23583298,1.994493155,2.043437493,2.099322576,b,Class II,event,1
9/15/2023,285.7128495,1451.573,4.7495117,19.45166075,48.0378425,123.37671,82.47522287,1.963926834,74.5515691,77.83250677,80.04434875,1.800527781,1.87765278,1.9199907,n,nonevent,non_event,0
9/16/2023,30.94958497,110.191895,1.880127,6.25085445,8.70812965,40.26013175,99.09896531,1.916631945,81.32482004,87.78746565,94.19013905,1.792624992,1.82105517,1.861629628,u,undefined,non_event,0
9/17/2023,136.4792615,426.72607,0.045898438,15.33880575,115.433715,260.080555,84.09236115,2.146399307,65.45272228,70.14829855,76.06731014,2.016152788,2.054340279,2.093847223,n,nonevent,non_event,0
9/18/2023,144.0460527,642.42896,4.230713,43.2904665,91.93909,177.9475675,56.05520482,2.226711809,44.74624999,48.00118764,51.694176,2.117534249,2.157541666,2.19110185,u,undefined,non_event,0
9/19/2023,22.670258,39.79883,12.016357,14.533783,19.4329225,27.5693975,73.43755192,2.171753466,56.01904164,61.54103459,67.7092822,1.959513888,2.031395832,2.106925921,n,nonevent,non_event,0
9/20/2023,116.724912,392.9319,8.64624,33.83203,79.21216,172.41772,88.34632982,2.193572912,81.76868015,84.3835276,86.32197218,2.058486109,2.112760274,2.149379628,n,nonevent,non_event,0
9/21/2023,7.619140738,16.209229,1.1164551,3.021728525,7.12426765,11.85815425,73.32017729,2.215947927,60.07698631,64.28509055,69.30602801,2.096055562,2.150236503,2.180296308,u,undefined,non_event,0
9/22/2023,40.8018073,820.0701,0.031982422,3.0507812,9.241089,18.259033,68.13866229,2.128891993,58.39593077,62.23653494,64.77367942,1.901041667,2.016437506,2.082073066,n,nonevent,non_event,0
9/23/2023,263.4406685,1818.5076,1.6777344,48.768799,104.06177,322.038695,72.53537843,2.084510408,51.26798624,59.46415981,66.39958329,1.947333329,2.002027768,2.04413888,u,undefined,non_event,0
9/24/2023,16.32380981,51.479248,0.3864746,7.225097625,13.46228025,24.0573125,54.46213543,2.069184024,46.31943067,47.98594448,50.34456944,1.887583329,1.93533333,2.004226849,u,undefined,non_event,0
9/25/2023,691.8180327,5409.803,3.5656738,75.46496875,370.924315,775.38683,53.08790973,1.983062495,39.47486107,44.95087492,48.99665274,1.765569444,1.831840279,1.908152775,b,Class II,event,1
9/26/2023,257.8064221,740.78345,0.2434082,101.013733,224.566525,363.072565,51.72871523,2.035246526,36.2915278,43.36406247,48.14293515,1.913499998,1.961627587,1.995345617,b,Class II,event,1
9/27/2023,36.56051204,175.45752,0.7590332,4.0008544,4.9692383,33.368042,62.80370482,2.124524304,53.83763859,56.37120125,58.33361566,2.011208345,2.042889661,2.081622118,n,nonevent,non_event,0
9/28/2023,165.0272359,477.86865,0.22192383,5.78674315,18.326904,384.2307675,80.57004497,2.266479166,65.94336096,73.24413188,76.74080079,2.139835608,2.182791663,2.220305553,u,undefined,non_event,0
9/29/2023,178.6461395,2292.3374,4.6328125,17.007568,50.9834,70.38452,88.63921968,2.273463415,62.06666671,73.7607291,81.310428,2.049166671,2.122777782,2.194767441,u,undefined,non_event,0
9/30/2023,10.74588011,24.595459,3.5219727,5.5302124,7.832031,14.59808375,83.55447221,2.09818056,70.56019444,76.1658473,80.24185191,1.988694454,2.030959457,2.061680561,n,nonevent,non_event,0
10/1/2023,21.70846954,68.22778,0.95996094,7.8901367,11.257324,27.433594,96.00141647,2.009010415,86.29234738,89.5530555,92.26840263,1.836123287,1.866590275,1.924189809,u,undefined,non_event,0
10/2/2023,19.77986227,49.806396,1.4187012,3.0123291,18.414795,32.97522,100.496451,2.150300703,83.4268748,88.84243353,94.31622892,1.951698631,1.997342653,2.057453272,u,undefined,non_event,0
10/4/2023,233.2916493,2354.1318,0.4645996,11.945557,44.559082,114.50342,77.918,2.130309028,57.5680001,65.89676388,72.40624539,1.964375004,2.014458334,2.062449077,b,Class II,event,1
10/6/2023,148.6922044,4251.8115,0.171875,12.496704,32.369873,50.366333,47.93683964,1.791749128,40.67544436,43.16392357,45.16686502,1.600916665,1.682643832,1.746486111,n,nonevent,non_event,0
10/7/2023,601.4164157,3031.2803,0.23876953,100.044555,517.85011,906.207765,38.81780556,1.842923616,28.3061529,32.55546529,35.85830099,1.69194445,1.754861117,1.804142863,e,Class I,event,1
10/11/2023,27.78432299,613.90967,0.21948242,5.1345215,9.871826,14.95752,62.78635529,2.138216029,54.16822206,57.24684713,59.45226504,2.015698631,2.070363013,2.101637212,n,nonevent,non_event,0
10/12/2023,19.39291123,1015.3991,0.02331543,4.9755859,8.565674,14.715027,76.60985371,2.213177703,62.04824999,68.10711808,72.1882513,1.962583346,2.056458342,2.122618611,b,Class II,event,1
10/13/2023,155.3048693,1111.2996,1.1818848,22.621201,40.5153195,188.58978,37.22208683,1.978243055,23.66236115,27.40397225,31.59958336,1.655375005,1.744263891,1.838462964,e,Class I,event,1
10/14/2023,54.67576885,278.2868,5.862152,20.2911225,34.50891,57.4517515,45.26952081,2.447243054,37.79099986,39.97981245,42.13016205,2.280652776,2.354193101,2.406248846,u,undefined,non_event,0
10/15/2023,31.32713069,358.3319,0.32592773,10.17570475,22.680664,45.7398685,53.76075341,2.41753125,34.04863893,41.43834024,47.10376377,2.251666665,2.322319441,2.370754628,u,undefined,non_event,0
10/16/2023,319.9511437,2125.1035,2.4277344,31.9747325,119.921783,379.5521,40.85135765,2.3376632,29.09047222,31.84936106,34.99544902,2.037458355,2.13629168,2.247180564,e,Class I,event,1
10/20/2023,298.4781065,2561.1226,1.9716797,39.322876,85.84473,429.38794,42.64597192,1.781407664,30.00391663,34.33854863,36.80799532,1.659849315,1.697972409,1.723548834,e,Class I,event,1
10/21/2023,174.7701586,1304.3921,0.7854004,29.120239,60.069336,157.6022375,53.07429502,1.976538195,41.5878053,46.42684702,49.91674986,1.850256751,1.881020684,1.920880187,b,Class II,event,1
10/22/2023,62.4128319,366.0747,1.7729492,18.6725465,34.430297,74.633545,72.69406237,1.929697916,58.00779173,61.37850687,67.16014343,1.821863016,1.849413793,1.881458334,u,undefined,non_event,0
10/23/2023,34.1717647,118.771484,0.66186523,14.80645725,27.1445315,45.930725,73.87281932,2.141465275,52.30169445,56.58622217,64.62689336,1.889166668,1.980972222,2.066263887,u,undefined,non_event,0
10/24/2023,30.26434655,194.36548,0.025634766,14.3033445,23.515198,34.657075,62.44107967,2.191868058,44.5570275,51.09319427,56.13555075,1.946138887,2.046986119,2.110009264,u,undefined,non_event,0
10/25/2023,37.58831782,189.76978,0.04168701,9.2047725,27.567017,53.4704585,65.00433334,2.061406249,42.05638901,52.73166683,59.33459264,1.824402778,1.925500003,1.981611111,e,Class I,event,1
10/26/2023,38.69623306,137.01953,0.017333984,14.96383675,25.121826,39.72808825,55.33759028,1.982934023,44.7592082,48.50751381,51.78517128,1.798452056,1.858159723,1.918893513,u,undefined,non_event,0
10/27/2023,64.30717787,718.7879,0.09454346,16.697632,47.488403,73.0686025,55.05396174,2.409170734,39.65044435,44.95636113,48.68188837,1.925916667,2.184145837,2.309801845,b,Class II,event,1
10/28/2023,16.58032695,43.347412,0.03643799,8.424957625,16.321106,23.31970225,61.16281255,2.444430556,46.46893067,50.7665556,54.79174547,2.324256749,2.36353103,2.397856482,n,nonevent,non_event,0
10/29/2023,26.64045387,59.937805,1.0135498,16.270203,24.2069395,38.49345375,85.41852772,2.511357637,62.61541669,69.746111,77.0620508,2.151486115,2.303236112,2.410032258,u,undefined,non_event,0
10/30/2023,46.10563294,137.92102,1.8502808,20.920502,34.291626,62.8114625,54.15124645,2.6214618,38.81191656,43.4293055,48.31212959,2.44225,2.518979164,2.56716203,e,Class I,event,1
10/31/2023,302.6173814,1271.7227,0.2902832,52.6201785,142.969725,438.8054225,34.21467012,2.064625003,27.19600002,29.4368611,31.86237036,1.90616438,1.955569444,2.014407407,e,Class I,event,1
11/1/2023,269.3957828,2476.0034,1.6254883,37.131225,117.255373,301.16558,38.38851041,1.900527782,32.91890266,34.56734011,35.90919438,1.791416663,1.824361109,1.856504631,e,Class I,event,1
11/2/2023,263.2586235,972.71045,0.671875,33.451904,164.41016,431.31396,62.03517702,2.027579861,52.18241681,56.16218064,59.18218987,1.924090903,1.939179306,1.967142855,b,Class II,event,1
11/3/2023,200.9060811,2655.9526,0.040527344,95.27368,148.42822,254.17627,60.37196153,2.109602783,45.3520555,51.99613198,56.80822786,1.885397253,1.960909718,2.031841856,b,Class II,event,1
11/4/2023,51.20441557,129.46606,5.1484375,26.891602,40.707275,73.19824,81.57075357,1.956704861,70.94833342,75.02041679,78.5143612,1.835506857,1.878722225,1.911953704,n,nonevent,non_event,0
11/5/2023,20.46080972,86.12378,1.2358398,4.510254,17.11792,25.71753,80.19937856,2.027118051,65.7855418,71.48992382,75.57395849,1.893958328,1.933222217,1.981755754,n,nonevent,non_event,0
11/6/2023,31.82419754,89.348145,0.110839844,18.2506105,32.674195,46.5590225,57.56034367,2.241927078,51.92999975,53.9227499,55.40429153,2.099638876,2.14326388,2.192388881,u,undefined,non_event,0
11/7/2023,132.430225,763.8584,0.9589844,19.772705,58.31006,179.480715,57.98712232,2.039451052,44.57363892,48.91366433,53.19539715,1.895180555,1.960440565,2.002401871,b,Class II,event,1
11/8/2023,207.4102298,3857.5552,0.088256836,23.155762,58.81665,119.21582,69.56863538,2.063569443,44.05229168,49.32596526,57.97293528,1.924069449,1.991805556,2.024128439,u,undefined,non_event,0
11/9/2023,302.7681174,1537.0757,2.586914,68.5153825,143.264405,335.3217825,32.64954697,2.076588851,27.13872226,28.4348959,29.55925589,1.837625005,1.940201389,2.008102326,b,Class II,event,1
11/10/2023,367.9798759,2909.2334,3.3693848,77.518187,185.4978,334.805425,34.39368755,1.920263886,23.76090272,28.1602431,31.59269443,1.775493325,1.812903444,1.85483333,e,Class I,event,1
11/11/2023,71.46078069,296.63428,0.049560547,12.7469485,32.898926,94.84253,49.93567705,1.984993054,42.769597,45.32072912,47.58096759,1.794666668,1.890675863,1.938291668,e,Class I,event,1
11/12/2023,112.1242703,361.3711,0.36572266,27.368408,61.70227,170.0772725,61.53323951,1.965690977,47.79258341,53.14704861,57.98593979,1.865180554,1.894551726,1.924953705,e,Class I,event,1
11/13/2023,175.6851375,972.2998,1.1230469,88.15222125,119.906985,167.901185,69.10813541,2.05484028,46.07800007,56.80383317,64.05305092,1.869402791,1.922562507,1.967037038,e,Class I,event,1
11/14/2023,55.06285096,311.6267,0.3564453,11.909912,24.177246,79.837036,59.23297924,2.195270839,52.95695819,54.27165969,56.06897229,2.071847229,2.11693837,2.149032418,b,Class II,event,1
11/15/2023,32.31102448,156.07812,0.05883789,12.9396975,26.9467775,49.2802125,63.68511469,2.171357637,55.19301409,57.78693075,59.8086482,2.109067562,2.123659718,2.141631336,u,undefined,non_event,0
11/16/2023,18.04937982,54.04297,0.767334,7.6101074,14.365723,26.68872,74.61279171,2.307916668,64.23188904,67.77696527,71.18521763,2.172698628,2.211326389,2.259866357,n,nonevent,non_event,0
11/17/2023,286.3610042,1220.5269,1.0888672,34.28772,128.27979,441.542965,49.02704533,2.165195122,26.63222215,33.21129159,40.58671617,1.81261111,1.986739722,2.084023256,e,Class I,event,1
11/18/2023,343.8988292,2593.102,0.40893555,33.663574,80.333985,385.9364575,41.57853476,2.069861111,33.19148617,36.20827785,38.72250468,1.952547944,1.995618059,2.02978802,u,undefined,non_event,0
11/19/2023,7.825195262,22.158691,0.7944336,1.606079075,5.0816651,10.607605,82.37425722,1.958843749,58.50206947,69.41720136,77.12731503,1.789736107,1.860937498,1.914583335,n,nonevent,non_event,0
11/20/2023,38.08801873,177.77954,0.5777588,4.516601625,18.6115115,50.014527,72.72140267,1.868788195,65.10249986,67.97208325,69.91866645,1.738418924,1.762402776,1.807879628,n,nonevent,non_event,0
11/21/2023,538.7611641,3465.3696,4.070801,99.032715,293.562,812.19042,49.0479514,1.869315975,18.19861107,20.35018053,32.72469908,1.705958902,1.746006897,1.80801389,e,Class I,event,1
11/22/2023,273.1662043,1163.0361,4.8813477,42.62780775,109.730835,469.0769075,36.58042016,1.775944444,29.04986095,32.16242364,34.2143889,1.622424655,1.661840276,1.71629493,b,Class II,event,1
11/23/2023,100.4777141,347.0254,1.5876465,60.01941,95.123535,128.85791,51.03099989,1.921614583,46.98406929,48.09228468,49.13809252,1.840763882,1.871784719,1.897423959,e,Class I,event,1
11/24/2023,419.8724115,2046.002,0.12963867,12.52935825,27.9708255,627.73045,51.01695477,1.981599299,38.32097234,44.78903482,48.42898613,1.782138877,1.875916658,1.934567436,u,undefined,non_event,0
11/25/2023,33.46296514,76.49512,3.6745605,17.6276855,35.54004,47.790649,65.36083697,1.937048607,54.10380575,55.16547224,59.37859735,1.800986487,1.869496641,1.9007788,n,nonevent,non_event,0
